state,year,county,pt_wgwto,pt_wswto,pt_wtotl,pt_cutot,po_wgwto,po_wswto,po_wtotl,po_cutot,pc_wgwto,pc_wswto,pc_wtotl,pc_cutot
NM,2005,San Juan County,0,45.46,45.46,1.53,0,0,0,0,0,45.46,45.46,1.78
NM,2000,San Juan County,0.77,45.05,45.05,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,San Juan County,0,46.35,46.35,38.46,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,San Juan County,0.77,40.02,40.02,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,San Juan County,0.77,47.86,47.86,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,San Miguel County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,San Miguel County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,San Miguel County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,San Miguel County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,San Miguel County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,San Miguel County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,San Miguel County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Santa Fe County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Santa Fe County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Santa Fe County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Santa Fe County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Santa Fe County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Santa Fe County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Santa Fe County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Sierra County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Sierra County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Sierra County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Sierra County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Sierra County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Sierra County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Sierra County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Socorro County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Socorro County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Socorro County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Socorro County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Socorro County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Socorro County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Socorro County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Taos County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Taos County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Taos County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Taos County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Taos County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Taos County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Taos County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Torrance County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Torrance County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Torrance County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Torrance County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Torrance County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Torrance County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Torrance County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Union County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Union County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Union County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Union County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Union County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Union County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Union County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,2015,Valencia County,0,0,0,0,0,0,0,0,0,0,0,0
NM,2010,Valencia County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2005,Valencia County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NM,2000,Valencia County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NM,1995,Valencia County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1990,Valencia County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NM,1985,Valencia County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Churchill County,46.84,0,46.84,20.19,0,0,0,0,46.84,0,46.84,20.19
NV,2010,Churchill County,9.92,0,9.92,1.53,0,0,0,0,9.92,0,9.92,1.78
NV,2005,Churchill County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Churchill County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Churchill County,20.5,0,20.5,7.35,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Churchill County,0.77,0,23.06,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Churchill County,0.77,0,0.04,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Clark County,1.55,1.05,2.6,2.28,0,0,0,0,1.55,1.05,2.6,2.28
NV,2010,Clark County,4.95,3.04,7.99,1.53,0,0,0,0,4.95,3.04,7.99,1.78
NV,2005,Clark County,6.14,19.07,25.21,1.53,0,0,0,0,6.14,19.07,25.21,1.78
NV,2000,Clark County,0.77,22.3,27.46,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Clark County,3.7,17.47,21.17,22.62,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Clark County,0.77,19.15,23.56,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Clark County,0.77,7.12,14.57,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Douglas County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Douglas County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Douglas County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Douglas County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Douglas County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Douglas County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Douglas County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Elko County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Elko County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Elko County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Elko County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Elko County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Elko County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Elko County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Esmeralda County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Esmeralda County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Esmeralda County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Esmeralda County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Esmeralda County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Esmeralda County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Esmeralda County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Eureka County,7.61,0,7.61,1.92,0,0,0,0,7.61,0,7.61,1.92
NV,2010,Eureka County,2.14,0,2.14,1.53,0,0,0,0,2.14,0,2.14,1.78
NV,2005,Eureka County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Eureka County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Eureka County,4.14,0,4.14,0.89,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Eureka County,0.77,0,4.14,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Eureka County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Humboldt County,4.43,0,4.43,3.1,0,0,0,0,4.43,0,4.43,3.1
NV,2010,Humboldt County,7.08,0,7.08,1.53,0,0,0,0,7.08,0,7.08,1.78
NV,2005,Humboldt County,6.28,0,6.28,1.53,0,0,0,0,6.28,0,6.28,1.78
NV,2000,Humboldt County,0.77,0,0.14,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Humboldt County,1.01,1.87,2.88,2.88,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Humboldt County,0.77,0,4.6,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Humboldt County,0.77,0,5.42,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Lander County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Lander County,0.58,0,0.58,1.53,0,0,0,0,0.58,0,0.58,1.78
NV,2005,Lander County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Lander County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Lander County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Lander County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Lander County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Lincoln County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Lincoln County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Lincoln County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Lincoln County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Lincoln County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Lincoln County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Lincoln County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Lyon County,11.87,0,11.87,0.96,0,0,0,0,11.87,0,11.87,0.96
NV,2010,Lyon County,3.39,0,3.39,1.53,0,0,0,0,3.39,0,3.39,1.78
NV,2005,Lyon County,3.08,0,3.08,1.53,0,0,0,0,3.08,0,3.08,1.78
NV,2000,Lyon County,0.77,0,3.84,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Lyon County,1.25,0,1.25,1.25,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Lyon County,0.77,0,2.39,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Lyon County,0.77,0,2.9,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Mineral County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Mineral County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Mineral County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Mineral County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Mineral County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Mineral County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Mineral County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Nye County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Nye County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Nye County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Nye County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Nye County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Nye County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Nye County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Pershing County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Pershing County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Pershing County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Pershing County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Pershing County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Pershing County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Pershing County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Storey County,0.96,0.64,1.6,0.34,0,0,0,0,0.96,0.64,1.6,0.34
NV,2010,Storey County,0.39,0.64,1.03,1.53,0,0,0,0,0.39,0.64,1.03,1.78
NV,2005,Storey County,0.38,1.88,2.26,1.53,0,0,0,0,0.38,1.88,2.26,1.78
NV,2000,Storey County,0.77,2.41,5.25,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Storey County,0.28,1.35,1.63,1.63,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Storey County,0.77,2.88,2.93,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Storey County,0.77,0.41,0.53,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Washoe County,4.71,0,4.71,3.3,0,0,0,0,4.71,0,4.71,3.3
NV,2010,Washoe County,0.43,0,0.43,1.53,0,0,0,0,0.43,0,0.43,1.78
NV,2005,Washoe County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Washoe County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Washoe County,5.41,0,5.41,0.03,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Washoe County,0.77,0,5.4,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Washoe County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,White Pine County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,White Pine County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,White Pine County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,White Pine County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,White Pine County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,White Pine County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,White Pine County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,2015,Carson City County,0,0,0,0,0,0,0,0,0,0,0,0
NV,2010,Carson City County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2005,Carson City County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
NV,2000,Carson City County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
NV,1995,Carson City County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1990,Carson City County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
NV,1985,Carson City County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Beaver County,16.14,0,16.14,7.83,0,0,0,0,16.14,0,16.14,7.83
UT,2010,Beaver County,17.3,0.01,17.31,1.53,0,0,0,0,17.3,0.01,17.31,1.78
UT,2005,Beaver County,5.87,0,5.87,1.53,0,0,0,0,5.87,0,5.87,1.78
UT,2000,Beaver County,0.77,0,0.16,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Beaver County,6.74,0,6.74,0.32,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Beaver County,0.77,0,7.88,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Beaver County,0.77,0,3.88,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Box Elder County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Box Elder County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Box Elder County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Box Elder County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Box Elder County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Box Elder County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Box Elder County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Cache County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Cache County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Cache County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Cache County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Cache County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Cache County,0.77,0.01,0.01,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Cache County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Carbon County,0.77,0.8,1.57,1.24,0,0,0,0,0.77,0.8,1.57,1.24
UT,2010,Carbon County,0.7,2.31,3.01,1.53,0,0,0,0,0.7,2.31,3.01,1.78
UT,2005,Carbon County,0,2.66,2.66,1.53,0,0,0,0,0,2.66,2.66,1.78
UT,2000,Carbon County,0.77,2.86,3.47,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Carbon County,0,2.99,2.99,2.66,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Carbon County,0.77,2.47,2.47,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Carbon County,0.77,1.25,1.25,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Daggett County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Daggett County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Daggett County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Daggett County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Daggett County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Daggett County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Daggett County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Davis County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Davis County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Davis County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Davis County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Davis County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Davis County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Davis County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Duchesne County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Duchesne County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Duchesne County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Duchesne County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Duchesne County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Duchesne County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Duchesne County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Emery County,0.02,23.55,23.57,16.49,0,0,0,0,0.02,23.55,23.57,16.49
UT,2010,Emery County,0,25.36,25.36,1.53,0,0,0,0,0,25.36,25.36,1.78
UT,2005,Emery County,0,25.26,25.26,1.53,0,0,0,0,0,25.26,25.26,1.78
UT,2000,Emery County,0.77,25.01,25.05,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Emery County,0,24.24,24.24,24.24,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Emery County,0.77,59.55,59.55,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Emery County,0.77,18.18,18.18,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Garfield County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Garfield County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Garfield County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Garfield County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Garfield County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Garfield County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Garfield County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Grand County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Grand County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Grand County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Grand County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Grand County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Grand County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Grand County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Iron County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Iron County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Iron County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Iron County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Iron County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Iron County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Iron County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Juab County,0.07,0,0.07,0.01,0,0,0,0,0.07,0,0.07,0.01
UT,2010,Juab County,0.07,0,0.07,1.53,0,0,0,0,0.07,0,0.07,1.78
UT,2005,Juab County,0.09,0,0.09,1.53,0,0,0,0,0.09,0,0.09,1.78
UT,2000,Juab County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Juab County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Juab County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Juab County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Kane County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Kane County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Kane County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Kane County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Kane County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Kane County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Kane County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Millard County,3.4,13.22,16.62,11.63,0,0,0,0,3.4,13.22,16.62,11.63
UT,2010,Millard County,3.38,17.9,21.28,1.53,0,0,0,0,3.38,17.9,21.28,1.78
UT,2005,Millard County,0,16.52,16.52,1.53,0,0,0,0,0,16.52,16.52,1.78
UT,2000,Millard County,0.77,18.44,21.06,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Millard County,0,16.92,16.92,16.92,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Millard County,0.77,20.44,20.44,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Millard County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Morgan County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Morgan County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Morgan County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2000,Morgan County,0.77,0,0,1.53,0.01,0,30.87,0,0.82,1.05,1.86,1.78
UT,1995,Morgan County,0,0,0,0,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1990,Morgan County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,1985,Morgan County,0.77,0,0,1.53,0.01,36.99,30.87,0,0.82,1.05,1.86,1.78
UT,2015,Piute County,0,0,0,0,0,0,0,0,0,0,0,0
UT,2010,Piute County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
UT,2005,Piute County,0,0,0,1.53,0,0,0,0,0,0,0,1.78
